ID;Lat;Long;USERS_TOT;USERS_O;USERS_G;USERS_FS;USERS_MAM;primary;tree_ri;ghm;heght;psri;npp;vcf;notho_ri;biomass;BIOMA
6740;-4202905.806;-7962793.725;15.152521;6.3927;6.580444;2.106484;3.064815;1.32684;5.199496;0.766776;8.815274;-0.010841;7407.05;14.525;0.913382;13.397476;1
6741;-4202905.806;-7949632.985;15.864639;6.771804;7.227688;2.126364;2.769618;1.551302;5.735473;0.635801;10.405793;-0.007995;8030.692308;16.871795;1.398503;12.904792;1
6758;-4195307.449;-7989115.206;18.723638;8.170367;8.806433;2.511689;3.231578;2.094733;6.60418;0.648489;3.379602;0.023564;6406.425;15.675;0.645195;11.237813;1
6759;-4195307.449;-7975954.466;21.053259;8.955168;9.538401;2.998102;3.960503;2.2423;7.516794;0.785668;2.60192;0.025107;7255.235294;11.875;0.603104;8.586509;1
6760;-4195307.449;-7936472.245;16.090346;7.028195;7.22139;2.456358;2.467226;2.214149;9.093506;0.424539;6.178167;-0.016498;9697.275;36.575;1.71799;55.765649;1
6776;-4187709.092;-7962793.725;17.690631;7.579077;8.178117;2.379122;3.133019;1.732631;5.600721;0.724134;5.283255;0.001866;7342.925;15.525;0.907644;12.27882;1
6777;-4187709.092;-7949632.985;15.487487;6.570863;7.001879;2.094175;2.746517;1.452941;5.641198;0.682114;8.583609;-0.000893;7397.425;17.725;1.275651;13.484494;1
6795;-4180110.735;-7989115.206;18.721484;8.234965;8.944561;2.470213;3.087043;2.158182;6.231858;0.403911;4.342773;0.019877;7066.307692;14.666667;0.616933;11.191377;1
6796;-4180110.735;-7975954.466;16.887276;7.374803;7.730815;2.454359;2.794881;2.645776;10.033797;0.25718;2.207552;-0.005823;7282.65;35.95;1.345303;60.635863;1
6797;-4180110.735;-7936472.245;16.366284;6.985032;7.512952;2.239053;2.725402;1.639833;6.169127;0.617379;8.325569;-0.014202;7210.9;17.1;1.412568;20.938667;1
6798;-4180110.735;-7923311.505;14.030369;6.26331;6.041536;2.387651;2.304954;2.247516;9.652708;0.451756;10.202099;-0.026244;7237.825;42.875;1.679492;82.783558;1
6815;-4172512.378;-7962793.725;16.726857;7.029967;7.522159;2.285749;2.994328;1.941034;7.329394;0.378303;2.330266;0.02435;6229.955556;19.377778;0.976416;22.463316;1
6816;-4172512.378;-7949632.985;15.377859;6.447096;6.981567;2.05047;2.75672;1.536029;6.403423;0.511768;10.421946;0.010615;7624.955556;24.2;1.245038;21.155561;1
6833;-4164914.022;-7975954.466;16.839333;7.547734;7.749326;2.514834;2.669149;2.656159;9.577865;0.256429;3.038733;-0.026345;7715.205128;36.794872;1.133354;64.99154;1
6834;-4164914.022;-7936472.245;14.57028;6.098276;6.560122;1.924349;2.652626;1.285921;5.408141;0.688985;9.388819;0.005178;6899.325;15;1.149654;21.861445;1
6835;-4164914.022;-7923311.505;17.05645;7.471144;7.882611;2.555843;2.54724;2.303876;9.219493;0.45601;7.628389;-0.032587;6851.725;24.075;1.599142;48.219696;1
6852;-4157315.665;-7962793.725;18.104566;7.887961;8.319862;2.670799;2.838098;2.581185;9.531422;0.33178;3.21902;0.015938;7107.333333;32.461538;1.042652;51.134472;1
6853;-4157315.665;-7949632.985;17.244413;7.351768;7.938211;2.474301;2.805343;2.330276;9.585632;0.274176;1.779668;0.014514;5970.375;31.375;1.316727;28.068112;1
6873;-4149717.308;-7975954.466;18.374861;7.964581;8.621869;2.401469;3.219981;2.119693;6.710391;0.493067;3.976286;0.017259;6161.425;15.35;0.719698;14.413782;1
6874;-4149717.308;-7936472.245;15.118551;6.263416;6.689853;1.933127;2.944158;1.297017;5.401378;0.755635;7.399791;-0.021951;6784.05;12.525;1.106608;16.366356;1
6875;-4149717.308;-7923311.505;13.907844;5.832639;6.16367;1.824819;2.596577;1.198115;5.044403;0.711972;8.353173;-0.025736;6990.756098;12.414634;1.110958;30.178483;1
6888;-4142118.951;-7962793.725;18.099557;8.079643;8.505655;2.631837;2.787698;2.591997;9.080226;0.427024;4.273218;-0.017453;8441.777778;31.466667;1.017346;48.467712;1
6889;-4142118.951;-7949632.985;18.779811;8.108961;8.768831;2.553028;3.082107;2.30429;7.864016;0.532509;7.233061;-0.007123;6913.911111;17.733333;1.10095;28.152597;1
6890;-4142118.951;-7910150.765;16.391579;7.089925;7.466663;2.426496;2.544487;2.248972;9.645988;0.353317;7.821894;-0.01365;7035.727273;33.818182;1.473128;59.485238;1
6911;-4134520.594;-7936472.245;15.607892;6.607805;6.79899;2.002539;3.204245;1.259634;5.533191;0.70391;6.750773;-0.028086;7132.769231;13.275;1.265856;19.312494;1
6912;-4134520.594;-7923311.505;17.573916;7.402952;7.904859;2.263917;3.312402;1.657714;6.898489;0.732651;4.882999;-0.002815;6773.409091;12.2;0.893715;18.857406;1
6930;-4126922.237;-7962793.725;16.829213;7.011269;7.752404;2.131011;2.987606;1.959584;7.42591;0.248247;0;0.066817;5828.605263;18.74359;0.903143;14.712936;1
6931;-4126922.237;-7949632.985;14.048839;5.744445;6.266789;1.797158;2.68345;1.576749;7.59353;0.190384;0;0.057097;5353.225;23.775;1.142441;17.89873;1
6932;-4126922.237;-7910150.765;14.777154;6.102979;6.71809;1.849047;2.783564;1.180845;5.23292;0.685921;11.548755;-0.001171;6392.95;14.1;0.956478;8.461387;1
6948;-4119323.88;-7936472.245;17.806295;7.485805;8.325749;2.238401;3.117578;1.943296;7.107355;0.693692;6.762236;0.005484;6902.7;17.95;1.146697;12.395377;1
6949;-4119323.88;-7923311.505;15.813301;6.470208;7.153837;1.950516;3.001593;1.418364;6.016106;0.736734;8.958728;0.01984;6346.275;16.325;1.222262;10.903994;1
6965;-4111725.524;-7989115.206;15.365551;6.459113;7.054562;1.973216;2.86208;1.797503;5.413057;0.366006;4.448356;0.053196;7324.181818;20.568182;0.658996;25.216289;1
6966;-4111725.524;-7975954.466;16.771935;7.228569;7.865615;2.234127;2.719974;2.45482;7.688822;0.323454;4.566702;0.025237;7740.181818;25.227273;0.919377;35.822897;1
6967;-4111725.524;-7962793.725;15.607066;6.653289;7.007083;2.290667;2.766968;2.320416;8.845093;0.186492;2.572231;0.006644;6630.377778;29.733333;1.233581;45.928981;1
6968;-4111725.524;-7949632.985;16.719903;7.001502;7.828571;2.114832;2.906104;2.147628;7.750537;0.254794;2.474863;0.06046;5148.333333;18.244444;1.014496;13.514404;1
6969;-4111725.524;-7910150.765;15.251126;6.358526;6.646528;2.058833;3.00413;1.263479;5.453498;0.714495;9.679722;-0.090176;6719.272727;14.954545;1.29961;18.101032;1
6986;-4104127.167;-7936472.245;17.142771;7.157367;7.868192;2.058623;3.227679;1.70797;6.341844;0.680476;12.15234;-0.019315;6960.4;15.375;1.2184;10.353122;1
6987;-4104127.167;-7923311.505;18.943965;8.090593;8.870141;2.441887;3.213588;2.266756;8.692332;0.523275;7.734879;-0.020531;6429.825;21.6;1.472394;19.714683;1
7002;-4100327.988;-7995695.576;14.204139;6.345245;6.305481;2.353132;2.315411;2.291562;8.037949;0.178357;11.362553;-0.023109;11526.65;51.25;1.154417;82.958412;1
7003;-4100327.988;-7982534.836;15.221462;6.197305;7.042098;1.673133;3.063526;1.613885;4.055906;0.420403;2.560605;0.054215;6151.65;12.4;0.449678;11.823974;1
7004;-4100327.988;-7969374.095;17.790273;7.654291;8.536278;2.221926;2.834289;2.497922;7.493246;0.491217;3.900031;0.037632;7656.15;19.1;0.825377;24.920765;1
7005;-4100327.988;-7956213.355;17.11584;7.264272;8.016566;2.217507;2.90473;2.362404;7.984642;0.335003;1.977541;0.032191;5625.8;20.2;0.967336;22.811413;1
7006;-4096528.81;-7910150.765;17.539326;7.417926;8.17737;2.355849;2.839869;2.230448;8.894872;0.545012;5.138588;-0.007932;5930.575;24.425;1.29665;24.535268;1
7025;-4088930.453;-7989115.206;15.626546;6.365111;7.290195;1.797242;2.948399;1.63325;4.002759;0.454004;3.686286;0.057651;6790.295455;13.159091;0.438701;10.017977;1
7026;-4088930.453;-7975954.466;15.703681;6.444644;7.370256;1.713324;2.977942;1.908462;5.789381;0.461786;3.431932;0.062363;6310.204545;18.409091;0.633133;15.373736;1
7027;-4088930.453;-7962793.725;16.308472;7.054394;7.639094;2.240469;2.664644;2.555086;8.729432;0.401661;1.222632;0.013959;6375.622222;26.8;1.063228;40.441994;1
7028;-4088930.453;-7949632.985;17.482178;7.325176;8.268761;2.104144;3.094519;1.965285;5.98778;0.645202;4.454395;-0.002855;7140.888889;14.911111;0.689418;14.917203;1
7029;-4088930.453;-7936472.245;18.589628;7.844344;8.745842;2.272276;3.246737;2.118222;7.074351;0.659115;6.352263;-0.017947;6809.177778;16.022222;1.117343;16.721905;1
7030;-4088930.453;-7923311.505;17.50689;7.786365;8.235736;2.420797;2.731048;2.449251;8.817223;0.539443;8.208433;-0.040816;8456.422222;31.822222;1.256679;41.032875;1
7043;-4081332.096;-7910150.765;16.177305;7.404658;7.577107;2.487911;2.248881;2.622702;10.634992;0.345784;4.686762;-0.04694;7504.125;40.175;1.327178;66.734666;1
7063;-4073733.739;-7975954.466;14.74265;6.111469;6.906248;1.603846;2.766377;1.866061;5.744241;0.323486;2.502629;0.043603;6757.225;18.55;0.647382;29.54977;1
7064;-4073733.739;-7962793.725;16.229094;6.724504;7.700111;1.789307;2.895868;2.165771;6.976964;0.409945;2.152977;0.05275;6171.4;19.05;0.731599;22.90552;1
7065;-4073733.739;-7949632.985;16.160951;6.604758;7.579129;1.773292;3.056554;1.616027;4.786039;0.677056;6.895927;0.000657;7195.4;12.675;0.440129;10.667063;1
7066;-4073733.739;-7936472.245;17.737276;7.784024;8.51818;2.277699;2.707449;2.591066;9.440743;0.360795;3.176839;-0.010863;7235.619048;29.285714;0.924896;44.619197;1
7067;-4073733.739;-7923311.505;17.856217;7.47686;8.42467;2.035154;3.227636;1.914316;7.086744;0.592784;5.082968;-0.007754;6505.05;15.25;1.128336;13.935905;1
7080;-4066135.382;-7910150.765;18.783013;7.699582;8.605689;2.164239;3.590345;1.794652;7.338347;0.710868;8.499095;-0.026175;6847.461538;16.05;1.167502;16.310869;1
7081;-4066135.382;-7896990.025;18.785508;7.792698;8.886653;2.19991;3.376534;1.778354;7.898682;0.679855;6.921822;-0.003089;6463.175;16.575;1.282459;13.305215;1
7100;-4058537.026;-7975954.466;12.998742;5.103668;5.893283;1.141161;2.914977;1.086077;3.018162;0.47312;3.480254;0.095854;5545.659091;9.431818;0.263551;4.584059;1
7101;-4058537.026;-7962793.725;14.679992;5.840437;6.896519;1.326086;3.010854;1.421124;4.267395;0.443718;4.895365;0.053427;5978.755556;11.711111;0.334392;7.165917;1
7102;-4058537.026;-7949632.985;16.327031;6.635338;7.781918;1.672151;3.166685;1.468235;4.48988;0.639819;6.157656;-0.002617;7149.066667;12.044444;0.33014;9.370126;1
7103;-4058537.026;-7936472.245;18.314241;7.896741;8.970181;2.098293;2.923536;2.405648;8.815278;0.40942;4.932524;-0.000642;7281.755556;22.622222;0.835944;25.306275;1
7104;-4058537.026;-7923311.505;19.18891;8.109618;9.077928;2.247572;3.478784;2.116575;8.384384;0.63398;5.606923;-0.005233;7088.622222;20.088889;1.105286;27.80252;1
7117;-4050938.669;-7910150.765;18.396542;7.779058;8.81695;2.150944;3.198746;2.22074;9.164718;0.53454;3.502407;0.006597;6101.15;20.575;1.009144;20.560943;1
7118;-4050938.669;-7896990.025;16.523937;6.8788;7.638212;1.872172;3.121111;1.510963;6.90329;0.686979;7.392122;-0.010648;7327.875;15;1.070491;19.423924;1
7137;-4047139.49;-7969374.095;14.372795;5.744;6.82432;1.26663;2.867251;1.370058;4.222201;0.39581;3.146424;0.095884;4814.425;9.275;0.353498;5.694166;1
7138;-4047139.49;-7956213.355;16.189105;6.415669;7.758531;1.508665;3.17698;1.459977;4.313294;0.39315;4.175574;0.063426;6399.525;9.9;0.223004;7.030007;1
7139;-4047139.49;-7943052.615;18.21593;7.422284;8.844831;1.863519;3.346252;1.806447;5.542095;0.6586;7.379362;-0.013322;6992.275;11.95;0.498975;12.519121;1
7140;-4047139.49;-7929891.875;18.371499;8.168917;9.002633;2.242403;2.852528;2.561464;10.17177;0.471738;2.280051;-0.02783;7432.925;29.7;0.938182;45.936843;1
7155;-4035741.955;-7975954.466;15.511893;6.358925;7.517371;1.439278;2.948895;1.656615;4.748188;0.423109;3.933323;0.080264;5847.068182;11.022727;0.404188;8.35506;1
7156;-4035741.955;-7962793.725;13.283958;5.235544;6.300565;1.068848;2.787103;1.056972;3.162983;0.393502;2.46575;0.093984;4843.568182;8.25;0.186272;3.158927;1
7157;-4035741.955;-7949632.985;16.694759;6.826831;8.241395;1.624189;2.982521;1.715151;4.89985;0.550457;4.179289;-0.007292;7435.227273;12.288889;0.200021;15.325488;1
7158;-4035741.955;-7936472.245;18.499267;7.893405;9.178158;2.009369;2.932056;2.35411;8.220645;0.506136;5.1966;-0.012367;6990.422222;16.755556;0.53636;25.546338;1
7159;-4035741.955;-7923311.505;15.899212;7.198416;7.635306;2.098627;2.401137;2.597553;11.00463;0.205902;1.064891;-0.021219;6527.711111;34.266667;0.852981;61.654758;1
7160;-4035741.955;-7910150.765;16.74346;7.469169;8.080647;2.051177;2.59978;2.342663;9.390623;0.490123;6.323232;-0.029698;7673.866667;24.177778;0.935408;49.030444;1
7161;-4035741.955;-7896990.025;18.147817;7.634462;8.715274;2.07427;3.163238;2.012179;7.911853;0.619241;6.601976;-0.012818;6654.636364;16.704545;0.815638;27.183545;1
7177;-4028143.598;-7883829.285;17.203047;6.854198;8.355106;1.65551;3.251689;1.434145;6.861887;0.744577;4.457037;0.005248;5803.538462;9.525;0.361379;10.235546;1
7190;-4024344.42;-7995695.576;12.338198;5.363769;5.704602;1.39838;2.130626;1.519234;5.821441;0.244642;9.16726;0.001723;12623.9;37.3;0.841964;53.345483;1
7191;-4024344.42;-7982534.836;14.5121;6.045076;7.009853;1.37961;2.687953;1.630362;5.151476;0.493381;0.322669;0.076408;5696.121951;14.341463;0.660603;12.220026;1
7192;-4024344.42;-7969374.095;15.506295;6.401135;7.583968;1.398463;2.888009;1.64296;4.878673;0.321226;4.320453;0.091025;5280.925;10.475;0.333792;7.289215;1
7193;-4024344.42;-7956213.355;18.795193;7.899444;9.388623;1.842199;3.363406;2.507554;7.485842;0.332063;1.161389;-0.11245;5524.875;15.775;0.260064;10.778975;1
7194;-4024344.42;-7943052.615;18.170368;7.706173;9.08903;1.887661;2.993283;2.259555;7.73135;0.486757;4.841608;-0.04756;8128.675;23.425;0.269817;25.291649;1
7195;-4024344.42;-7929891.875;15.511541;7.265694;7.537454;2.14247;2.172394;2.708556;11.329286;0.180599;1.582338;-0.040485;7243.325;43.875;0.839108;74.350516;1
7196;-4024344.42;-7916731.135;16.259145;7.297379;7.875621;2.015839;2.519197;2.624624;11.158041;0.13015;0.3;-0.018529;6114.525;33.725;0.795643;54.651823;1
7197;-4024344.42;-7903570.395;14.220032;6.846832;6.84015;1.974985;1.970367;2.422649;11.516877;0.136368;0.516319;-0.058865;9306.525;48.175;1.065302;68.504002;1
7213;-4012946.884;-8002275.946;13.94594;6.163534;6.43618;1.71924;2.201324;1.908003;6.589582;0.217873;11.275537;-0.029505;13541.33333;44.822222;0.834421;65.213834;1
7214;-4012946.884;-7989115.206;14.02875;6.17659;6.742781;1.506183;2.430658;1.835573;7.079976;0.31477;9.650879;-0.011244;9768.522727;40.090909;0.721598;56.162213;1
7215;-4012946.884;-7975954.466;13.986601;5.810095;6.722065;1.321862;2.618241;1.590946;6.182326;0.265028;0.5;0.055408;6691.181818;21.454545;0.655252;20.368987;1
7216;-4012946.884;-7962793.725;15.099628;6.309544;7.456127;1.308109;2.772312;1.752491;6.470082;0.279526;0.022854;0.061824;5931.688889;18.222222;0.282947;15.308062;1
7217;-4012946.884;-7949632.985;15.360145;6.696702;7.575328;1.536761;2.597623;2.253102;8.771928;0.282793;2.671932;0.009447;6943.8;28.733333;0.469348;43.373304;1
7218;-4012946.884;-7936472.245;17.419319;7.510654;8.741772;1.816692;2.770302;2.346178;8.073503;0.419483;5.371508;-0.013945;7960.044444;23.244444;0.304716;38.084794;1
7219;-4012946.884;-7923311.505;17.317676;7.722544;8.601397;1.968162;2.720554;2.632617;10.849931;0.232972;2.131059;-0.010622;7263.844444;30.066667;0.530071;49.045562;1
7220;-4012946.884;-7910150.765;17.270938;7.668317;8.514689;1.993986;2.775626;2.579532;11.526849;0.21661;0.6;0.028966;6249.022222;29.577778;0.771845;38.624136;1
7221;-4012946.884;-7896990.025;15.297293;6.947857;7.442872;1.863997;2.365977;2.294679;11.611076;0.143451;1.578872;0.00959;6729.681818;29.363636;1.165746;43.648066;1
7222;-4012946.884;-7883829.285;17.403532;7.938632;8.559629;2.23397;2.547705;2.578973;12.250731;0.425093;0.984529;-0.004968;6823.288889;30.644444;1.145753;46.229398;1
7234;-4005348.528;-7870668.544;16.778393;6.769276;8.084723;1.658629;3.134581;1.483062;6.677559;0.743829;4.862299;-0.003597;6456.804878;10.658537;0.400396;10.837875;1
7249;-4001549.349;-7995695.576;19.125952;8.202446;9.743012;1.962687;2.742891;2.29455;7.057094;0.527175;0.46545;0.019595;8333.65;22.35;0.466555;23.580171;1
7250;-4001549.349;-7982534.836;18.242958;7.854504;9.330338;1.780803;2.721125;2.272827;7.054374;0.288404;1.532041;0.025551;7284.487805;20.195122;0.432577;23.5852;1
7251;-4001549.349;-7969374.095;13.907905;5.790018;6.739816;1.193694;2.60116;1.549698;6.246397;0.258712;0.041937;0.045688;6958.175;19.425;0.550475;17.170225;1
7252;-4001549.349;-7956213.355;15.08502;6.334424;7.539294;1.24877;2.83925;1.616822;5.851772;0.231424;1.388603;0.060028;5509.475;15.625;0.314082;9.206825;1
7253;-4001549.349;-7943052.615;17.260802;7.473736;8.839962;1.630527;2.823991;2.106432;7.639698;0.358964;4.242461;0.033399;7377.125;19.425;0.317922;21.676007;1
7254;-4001549.349;-7929891.875;16.541199;7.565106;8.337524;1.908702;2.428049;2.640763;11.353909;0.168705;1.0217;-0.019227;8733.025;42.625;0.649156;52.213948;1
7255;-4001549.349;-7916731.135;15.902598;7.497245;8.01832;1.995018;2.173605;2.608435;11.858289;0.125007;1.306998;-0.048066;8778.175;47.725;0.789323;55.178094;1
7256;-4001549.349;-7903570.395;14.940007;7.115783;7.457355;1.97041;2.084123;2.232009;11.911578;0.12644;0.973198;-0.016728;5963.292683;28.243902;1.241498;43.839946;1
7257;-4001549.349;-7890409.655;14.805191;6.773523;7.439522;1.822735;2.135547;2.010469;11.19736;0.187819;2.973384;0.008081;5394.731707;20.536585;1.317479;26.949439;1
7269;-3990151.814;-7989115.206;19.186958;8.259874;9.901163;1.855667;2.794387;2.136364;6.509829;0.505003;4.909215;0.032567;8699.5;21;0.306598;22.845825;1
7270;-3990151.814;-7975954.466;16.445323;6.901623;8.296516;1.458398;2.769654;1.759417;6.637777;0.357101;1.386364;0.033432;8293.840909;23.113636;0.392497;24.118406;1
7271;-3990151.814;-7962793.725;16.101569;6.810283;8.173752;1.395055;2.81239;1.738312;6.76971;0.251136;1.844444;0.042324;6491.177778;21.066667;0.319087;16.15306;1
7272;-3990151.814;-7949632.985;16.185189;6.862162;8.269355;1.384965;2.973194;1.686267;6.315047;0.394294;1.598977;0.062123;5409.711111;16.377778;0.209764;7.697224;1
7273;-3990151.814;-7936472.245;16.602799;7.432334;8.360215;1.774948;2.545249;2.476992;10.351715;0.253868;0.433563;-0.014331;7048.511111;28.244444;0.618823;38.606115;1
7274;-3990151.814;-7923311.505;17.468282;7.795208;8.872157;1.83061;2.707237;2.547263;10.675055;0.272032;0.820026;0.019639;7505.644444;30.266667;0.455162;36.943589;1
7275;-3990151.814;-7910150.765;14.86427;7.155319;7.447332;1.92987;2.062384;2.195979;12.346499;0.191461;4.789779;-0.033476;7235.204545;32.363636;1.289188;45.677306;1
7276;-3990151.814;-7896990.025;16.232343;7.3292;8.052831;1.874168;2.5168;2.367977;11.718094;0.321429;3.864006;-0.02142;7809.818182;35.227273;0.952804;37.150693;1
7277;-3990151.814;-7883829.285;16.718774;7.501536;8.158955;1.9349;2.707353;2.490484;12.460843;0.297594;3.122319;-0.018849;6998.888889;33.777778;0.927792;45.071538;1
7304;-3974955.1;-7989115.206;21.448721;9.514224;11.055185;2.274238;3.029211;2.591803;7.362714;0.311349;2.05287;-0.222512;8341.46875;22.454545;0.206785;20.656456;1
7305;-3974955.1;-7975954.466;19.5048;8.364254;10.123673;1.801439;2.985476;2.137629;7.014202;0.527361;1.63219;0.039214;8505.65;21.375;0.292478;18.287216;1
7306;-3974955.1;-7962793.725;17.471708;7.514458;8.821689;1.604426;2.933937;2.134809;8.064047;0.353987;1.857973;0.036636;7875.075;22.775;0.424844;28.414372;1
7307;-3974955.1;-7949632.985;18.801859;8.168243;9.703444;1.706951;3.141701;2.322679;8.003662;0.457801;1.048312;0.01533;7071.65;17.675;0.230668;18.771755;1
7308;-3974955.1;-7936472.245;17.835289;7.623191;9.320542;1.482397;3.047071;1.958138;6.123954;0.695296;4.53539;-0.001848;8269.125;12.9;0.166146;11.147;1
7309;-3974955.1;-7923311.505;18.673797;8.142928;9.579762;1.817253;2.949072;2.46049;9.237228;0.585147;4.284627;0.005986;7157.675;17.95;0.349551;23.924512;1
7310;-3974955.1;-7910150.765;17.636468;8.069985;8.974348;1.982611;2.53505;2.693421;11.655865;0.378338;0.352314;-0.030546;7819.75;35.575;0.55777;46.91064;1
7311;-3974955.1;-7896990.025;17.69736;7.827103;8.803099;1.938979;2.901073;2.517519;10.864917;0.48761;1.470492;0.003835;6237.675;22.5;0.596711;28.649055;1
7312;-3974955.1;-7883829.285;15.892344;6.563735;7.46625;1.566188;3.345646;1.403947;6.202027;0.728135;5.426207;0.003489;6083.425;9.5;0.430384;8.09405;1
7339;-3959758.386;-7975954.466;20.580861;9.063822;10.626652;2.075175;3.141469;2.431195;7.928003;0.589932;1.119661;-0.465441;6669.928571;18.090909;0.291393;9.077691;1
